saddr,saddr-raw,daddr,daddr-raw,ipid,ttl,classification,success,sport,dport,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,udp_pkt_size,data,repeat,cooldown,timestamp-str,timestamp-ts,timestamp-us
62.21.199.216,3636925758,172.20.88.54,911742124,42142,244,udp,1,161,57727,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030084b26155c0f0020102020400f8e3f30400040004003030040c80000009030084b26155c0f00400a81e020237f002010002010030123010060a2b060106030f0101040041020f88,0,0,2025-06-02T11:30:01.944+0200,1748856601,944464
82.151.47.239,4012873554,172.20.88.54,911742124,37287,245,udp,1,161,46623,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030000260b7a1d8b02013602040525a88e0400040004003031040c80000009030000260b7a1d8b0400a81f020237f002010002010030133011060a2b060106030f010104004103028855,0,0,2025-06-02T11:30:01.944+0200,1748856601,944691
77.243.226.17,300086093,172.20.88.54,911742124,58586,245,udp,1,161,51248,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000005740fb2bc02010802040b78a5130400040004003031040c8000000903000005740fb2bc0400a81f020237f002010002010030133011060a2b060106030f010104004103510f36,0,0,2025-06-02T11:30:01.944+0200,1748856601,944901
85.17.4.63,1057231189,172.20.88.54,911742124,33281,245,udp,1,161,39670,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300001907026f400201110204048b28340400040004003031040c800000090300001907026f400400a81f020237f002010002010030133011060a2b060106030f01010400410301678a,0,0,2025-06-02T11:30:01.945+0200,1748856601,945071
46.144.45.161,2704117806,172.20.88.54,911742124,19275,245,udp,1,161,55089,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000351a254b680201020204044b83330400040004003030040c80000009030000351a254b680400a81e020237f002010002010030123010060a2b060106030f0101040041022037,0,0,2025-06-02T11:30:01.945+0200,1748856601,945268
31.161.99.121,2036572447,172.20.88.54,911742124,14987,244,udp,1,161,43837,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300e4387ed0bf80020105020400f977550400040004003030040c800000090300e4387ed0bf800400a81e020237f002010002010030123010060a2b060106030f0101040041020519,0,0,2025-06-02T11:30:01.945+0200,1748856601,945460
83.84.242.1,32658515,172.20.88.54,911742124,8577,243,udp,1,161,59736,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903006c410e152c00020109020401f18ca70400040004003031040c8000000903006c410e152c000400a81f020237f002010002010030133011060a2b060106030f01010400410306696d,0,0,2025-06-02T11:30:01.945+0200,1748856601,945710
31.3.15.163,2735670047,172.20.88.54,911742124,21558,243,udp,1,161,37994,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4e880f60e000201210204038f5d4f0400040004003031040c800000090300d4e880f60e000400a81f020237f002010002010030133011060a2b060106030f0101040041030993c2,0,0,2025-06-02T11:30:01.945+0200,1748856601,945959
45.11.164.99,1671695149,172.20.88.54,911742124,55346,244,udp,1,161,54465,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300006bf173663902010402031e8c290400040004003030040c800000090300006bf17366390400a81e020237f002010002010030123010060a2b060106030f010104004102023b,0,0,2025-06-02T11:30:01.946+0200,1748856601,946264
23.249.236.153,2582444311,172.20.88.54,911742124,64760,244,udp,1,161,34534,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300bc16651a28040201030204025df7c40400040004003030040c800000090300bc16651a28040400a81e020237f002010002010030123010060a2b060106030f01010400410222b8,0,0,2025-06-02T11:30:01.946+0200,1748856601,946418
85.146.249.129,2180616789,172.20.88.54,911742124,22326,50,udp,1,161,45011,,,,,95,3055020103300e02024a6902022000040100020103041b3019040b800033870370fc8c161796020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f0101040041013f,0,0,2025-06-02T11:30:01.946+0200,1748856601,946593
84.105.16.220,3692063060,172.20.88.54,911742124,31555,51,udp,1,161,39499,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05b0c2877988bf3302010102033c14420400040004003030040c80000b2f05b0c2877988bf330400a81e020237f002010002010030123010060a2b060106030f0101040041020134,0,0,2025-06-02T11:30:01.946+0200,1748856601,946777
31.187.240.1,32553759,172.20.88.54,911742124,31991,244,udp,1,161,42808,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c502660000000031201007168020102020403051bbd0400040004003031040c5026600000000312010071680400a81f020237f002010002010030133011060a2b060106030f01010400410300c7b2,0,0,2025-06-02T11:30:01.946+0200,1748856601,946934
84.26.128.245,4118813268,172.20.88.54,911742124,53759,50,udp,1,161,35437,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c05acd1b845cb1f3302014a02032571bd0400040004003030040c8000124c05acd1b845cb1f330400a81e020237f002010002010030123010060a2b060106030f01010400410206af,0,0,2025-06-02T11:30:05.014+0200,1748856605,14214
46.44.149.201,3381996590,172.20.88.54,911742124,17698,244,udp,1,161,44040,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300f4cfe274ec3e0201010204061091850400040004003030040c800000090300f4cfe274ec3e0400a81e020237f002010002010030123010060a2b060106030f01010400410232c4,0,0,2025-06-02T11:30:05.014+0200,1748856605,14726
62.165.69.113,1900389694,172.20.88.54,911742124,56618,246,udp,1,161,44401,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030000fec804980002011d020406d4d2f90400040004003031040c80000009030000fec80498000400a81f020237f002010002010030133011060a2b060106030f0101040041030b7ce5,0,0,2025-06-02T11:30:05.015+0200,1748856605,15150
5.159.33.155,2602671877,172.20.88.54,911742124,54921,244,udp,1,161,32798,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300a0b439fd51000201160204012b4b150400040004003030040c800000090300a0b439fd51000400a81e020237f002010002010030123010060a2b060106030f0101040041021884,0,0,2025-06-02T11:30:05.015+0200,1748856605,15465
46.23.88.2,39327534,172.20.88.54,911742124,47420,56,udp,1,161,37435,,,,,110,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f7483ef6287c50002010a0204061a0285040004000400302f040af5717f7483ef6287c5000400a81f020237f002010002010030133011060a2b060106030f01010400410302e28a,0,0,2025-06-02T11:30:05.019+0200,1748856605,19605
46.144.210.207,3486683182,172.20.88.54,911742124,8324,245,udp,1,161,39545,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903006cb2aed2672202010102040170f9b70400040004003030040c8000000903006cb2aed267220400a81e020237f002010002010030123010060a2b060106030f0101040041021843,0,0,2025-06-02T11:30:05.019+0200,1748856605,19831
31.3.9.1,17367839,172.20.88.54,911742124,51724,243,udp,1,161,55978,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030058ac7826908002010b020405f0ae0b0400040004003031040c80000009030058ac782690800400a81f020237f002010002010030133011060a2b060106030f01010400410334662e,0,0,2025-06-02T11:30:05.020+0200,1748856605,20107
80.114.217.255,4292440656,172.20.88.54,911742124,48206,243,udp,1,161,49921,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fb480002010f020401134cde0400040004003031040c800000090300285261fb48000400a81f020237f002010002010030133011060a2b060106030f01010400410303f53e,0,0,2025-06-02T11:30:05.020+0200,1748856605,20234
84.29.61.153,2570919252,172.20.88.54,911742124,55003,50,udp,1,161,52034,,,,,112,3066020103300e02024a6902020578040100020103041f301d040c8000124c050c84dc4aaba533020200be02030b8bd40400040004003030040c8000124c050c84dc4aaba5330400a81e020237f002010002010030123010060a2b060106030f0101040041020188,0,0,2025-06-02T11:30:05.020+0200,1748856605,20399
85.146.245.109,1844810325,172.20.88.54,911742124,39698,242,udp,1,161,38755,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e4387e5f6c0002010e020378b09f0400040004003030040c800000090300e4387e5f6c000400a81e020237f002010002010030123010060a2b060106030f010104004102027b,0,0,2025-06-02T11:30:05.020+0200,1748856605,20625
85.17.216.253,4258795861,172.20.88.54,911742124,54037,244,udp,1,161,60137,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300000911e71d080201050204034760360400040004003031040c800000090300000911e71d080400a81f020237f002010002010030133011060a2b060106030f0101040041030c3c7c,0,0,2025-06-02T11:30:05.020+0200,1748856605,20839
37.1.108.196,3295412517,172.20.88.54,911742124,2843,245,udp,1,161,54843,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030070df2fd8da800201020204014ec3e20400040004003030040c80000009030070df2fd8da800400a81e020237f002010002010030123010060a2b060106030f010104004102075f,0,0,2025-06-02T11:30:07.062+0200,1748856607,62261
46.144.158.129,2174652462,172.20.88.54,911742124,47429,245,udp,1,161,37916,,,,,110,3064020103300e02024a69020205dc040100020103041e301c040c8000000903001cfc1751e00002011302031079d9040004000400302f040c8000000903001cfc1751e0000400a81d020237f00201000201003011300f060a2b060106030f01010400410147,0,0,2025-06-02T11:30:07.062+0200,1748856607,62530
84.244.158.98,1654584404,172.20.88.54,911742124,48726,55,udp,1,161,59124,,,,,109,3063020103300f02024a69020300ffe3040100020103041b3019040b80000009034c0082d32f000201000201000400040004003030040b80000009034c0082d32f000400a81f020237f002010002010030133011060a2b060106030f010104004103055db9,0,0,2025-06-02T11:30:07.062+0200,1748856607,62793
37.74.29.239,4011674149,172.20.88.54,911742124,53142,245,udp,1,161,47746,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300188b9d4341f002010a020402d390cb0400040004003031040c800000090300188b9d4341f00400a81f020237f002010002010030133011060a2b060106030f0101040041030241ec,0,0,2025-06-02T11:30:07.063+0200,1748856607,63022
83.80.140.255,4287385683,172.20.88.54,911742124,12673,243,udp,1,161,50190,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fac00002011402040095fb3e0400040004003031040c800000090300285261fac0000400a81f020237f002010002010030133011060a2b060106030f010104004103028284,0,0,2025-06-02T11:30:07.063+0200,1748856607,63181
31.160.0.35,587243551,172.20.88.54,911742124,10976,244,udp,1,161,41861,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007079b3977b0002010902040627a7f90400040004003030040c8000000903007079b3977b000400a81e020237f002010002010030123010060a2b060106030f0101040041021e73,0,0,2025-06-02T11:30:07.063+0200,1748856607,63341
5.39.188.6,112994053,172.20.88.54,911742124,0,54,udp,1,161,34737,,,,,97,3057020103300f02024a69020300ffe304010402010304153013040580003a8c04020100020100040004000400302a040580003a8c040400a81f020237f002010002010030133011060a2b060106030f01010400410300c8d0,0,0,2025-06-02T11:30:08.082+0200,1748856608,82029
86.48.220.206,3470536790,172.20.88.54,911742124,32,244,udp,1,161,55772,,,,,110,3064020103300e02024a69020205dc040100020103041e301c040c800000090300c828e5cd918102011902030499fc040004000400302f040c800000090300c828e5cd91810400a81d020237f00201000201003011300f060a2b060106030f01010400410122,0,0,2025-06-02T11:30:08.082+0200,1748856608,82480
46.144.99.105,1768132654,172.20.88.54,911742124,61169,244,udp,1,161,47970,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000f28bb55d5c02010102040576eaf10400040004003030040c80000009030000f28bb55d5c0400a81e020237f002010002010030123010060a2b060106030f0101040041023111,0,0,2025-06-02T11:30:08.088+0200,1748856608,88233
81.173.96.172,2892016977,172.20.88.54,911742124,38161,245,udp,1,161,40341,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030010b3d52b3480020144020401a30ae70400040004003031040c80000009030010b3d52b34800400a81f020237f002010002010030133011060a2b060106030f01010400410368b3ff,0,0,2025-06-02T11:30:08.088+0200,1748856608,88491
82.101.214.0,14050642,172.20.88.54,911742124,61053,242,udp,1,161,45081,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c200ac0002010c020401cb55090400040004003031040c8000000903000029c200ac000400a81f020237f002010002010030133011060a2b060106030f010104004103048d86,0,0,2025-06-02T11:30:08.090+0200,1748856608,90257
45.91.69.26,440752941,172.20.88.54,911742124,38993,247,udp,1,161,46937,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300c067af3fb5a4020108020400d4c3b00400040004003031040c800000090300c067af3fb5a40400a81f020237f002010002010030133011060a2b060106030f01010400410349243c,0,0,2025-06-02T11:30:08.090+0200,1748856608,90561
80.112.39.4,69693520,172.20.88.54,911742124,42024,50,udp,1,161,54098,,,,,111,3065020103300e02024a6902020578040100020103041f301d040c8000124c050c84dc4a52bd3302020085020312693d040004000400302f040c8000124c050c84dc4a52bd330400a81d020237f00201000201003011300f060a2b060106030f01010400410150,0,0,2025-06-02T11:30:08.090+0200,1748856608,90771
80.65.106.82,1382695248,172.20.88.54,911742124,65251,54,udp,1,161,54058,,,,,109,3063020103300f02024a69020300ffe3040100020103041b3019040b80000009035c3e06e10a640201000201000400040004003030040b80000009035c3e06e10a640400a81f020237f002010002010030133011060a2b060106030f01010400410301d7d2,0,0,2025-06-02T11:30:08.090+0200,1748856608,90968
82.73.79.255,4283386194,172.20.88.54,911742124,40165,242,udp,1,161,49139,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903006c410e8ff80002011a0204018f7bde0400040004003031040c8000000903006c410e8ff8000400a81f020237f002010002010030133011060a2b060106030f010104004103027c91,0,0,2025-06-02T11:30:08.091+0200,1748856608,91112
23.249.238.175,2951674135,172.20.88.54,911742124,37213,244,udp,1,161,44696,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300f872eac147620201050204025fa6d80400040004003030040c800000090300f872eac147620400a81e020237f002010002010030123010060a2b060106030f0101040041023b1a,0,0,2025-06-02T11:30:08.091+0200,1748856608,91315
85.12.63.34,574557269,172.20.88.54,911742124,3788,49,udp,1,161,36081,,,,,110,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca830213600020115020404ec6d52040004000400302f040af5717f444ca8302136000400a81f020237f002010002010030133011060a2b060106030f0101040041030323cd,0,0,2025-06-02T11:30:08.091+0200,1748856608,91486
83.98.250.73,1241145939,172.20.88.54,911742124,51849,245,udp,1,161,38270,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300b0c53ce4ad80020122020401eef3430400040004003031040c800000090300b0c53ce4ad800400a81f020237f002010002010030133011060a2b060106030f01010400410315986c,0,0,2025-06-02T11:30:08.091+0200,1748856608,91655
83.167.217.89,1507436371,172.20.88.54,911742124,58943,243,udp,1,161,43682,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030024d79c3c32000201080204015e7e050400040004003030040c80000009030024d79c3c32000400a81e020237f002010002010030123010060a2b060106030f010104004102077e,0,0,2025-06-02T11:30:08.091+0200,1748856608,91803
82.197.204.0,13419858,172.20.88.54,911742124,26571,55,udp,1,161,48958,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c800009308300003088043341020119020405808c200400040004003031040c8000093083000030880433410400a81f020237f002010002010030133011060a2b060106030f0101040041030313df,0,0,2025-06-02T11:30:08.091+0200,1748856608,91986
31.184.94.1,22984735,172.20.88.54,911742124,32403,243,udp,1,161,41565,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c502660000000010030000001020107020402f14a5b0400040004003031040c5026600000000100300000010400a81f020237f002010002010030133011060a2b060106030f010104004103009d7d,0,0,2025-06-02T11:30:08.092+0200,1748856608,92276
85.146.194.57,969052757,172.20.88.54,911742124,8457,243,udp,1,161,57959,,,,,110,3064020103300e02024a6902022ee0040100020103042a3028040b800007db0304fe8dc505f602010d020402bfbf2b0400040c0000000000000000000000000400302304000400a81d02010002010002010030123010060a2b060106030f01010400410218bf,0,0,2025-06-02T11:30:08.092+0200,1748856608,92440
83.174.128.242,4068519507,172.20.88.54,911742124,25059,244,udp,1,161,53218,,,,,110,3064020103300e02024a69020205dc040100020103041e301c040c800000090300588b1c9bee8002010202030950d7040004000400302f040c800000090300588b1c9bee800400a81d020237f00201000201003011300f060a2b060106030f0101040041014c,0,0,2025-06-02T11:30:10.133+0200,1748856610,133742
83.149.93.7,123573587,172.20.88.54,911742124,25077,53,udp,1,161,43420,,,,,121,306f020103300f02024a69020300ffe304010002010304233021041180001f8880301c7c30741a8d640000000002014d02030894cb0400040004003034041180001f8880301c7c30741a8d64000000000400a81d020237f00201000201003011300f060a2b060106030f0101040041012b,0,0,2025-06-02T11:30:10.137+0200,1748856610,137078
46.144.88.137,2304282670,172.20.88.54,911742124,9778,245,udp,1,161,34799,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300d009c8d684800201090204011aea9d0400040004003030040c800000090300d009c8d684800400a81e020237f002010002010030123010060a2b060106030f010104004102102a,0,0,2025-06-02T11:30:10.146+0200,1748856610,146914
77.60.110.1,24001613,172.20.88.54,911742124,2779,244,udp,1,161,56791,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300f4bd9ede735002011602037277680400040004003030040c800000090300f4bd9ede73500400a81e020237f002010002010030123010060a2b060106030f010104004102075e,0,0,2025-06-02T11:30:10.155+0200,1748856610,155354
82.73.86.255,4283844946,172.20.88.54,911742124,49850,242,udp,1,161,35123,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300848a8df19400020108020401ba27fe0400040004003031040c800000090300848a8df194000400a81f020237f002010002010030133011060a2b060106030f01010400410305a80f,0,0,2025-06-02T11:30:10.164+0200,1748856610,164833
85.17.32.54,908071253,172.20.88.54,911742124,54106,244,udp,1,161,42902,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300000911e71d0802010502040347603b0400040004003031040c800000090300000911e71d080400a81f020237f002010002010030133011060a2b060106030f0101040041030c3c7d,0,0,2025-06-02T11:30:10.181+0200,1748856610,181734
84.241.169.65,1101656404,172.20.88.54,911742124,57021,246,udp,1,161,33827,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030000fec804980002011d020406d4d2ff0400040004003031040c80000009030000fec80498000400a81f020237f002010002010030133011060a2b060106030f0101040041030b7ce6,0,0,2025-06-02T11:30:10.190+0200,1748856610,190296
37.74.53.73,1228229157,172.20.88.54,911742124,18232,244,udp,1,161,53197,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030084b2618cfc3402010202040614f4ac0400040004003030040c80000009030084b2618cfc340400a81e020237f002010002010030123010060a2b060106030f0101040041023944,0,0,2025-06-02T11:30:10.193+0200,1748856610,193605
85.146.253.239,4026372693,172.20.88.54,911742124,21447,242,udp,1,161,43452,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903003cce73b85a8102010a02040791ead20400040004003031040c8000000903003cce73b85a810400a81f020237f002010002010030133011060a2b060106030f01010400410303ef0c,0,0,2025-06-02T11:30:11.154+0200,1748856611,154547
85.10.172.177,2980842069,172.20.88.54,911742124,21559,243,udp,1,161,58580,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4e880f60e000201210204038f5d5b0400040004003031040c800000090300d4e880f60e000400a81f020237f002010002010030133011060a2b060106030f0101040041030993c3,0,0,2025-06-02T11:30:13.201+0200,1748856613,201766
84.29.194.255,4290911572,172.20.88.54,911742124,18948,242,udp,1,161,55876,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903006c13d5219000020112020401d5e5880400040004003031040c8000000903006c13d52190000400a81f020237f002010002010030133011060a2b060106030f010104004103069e32,0,0,2025-06-02T11:30:13.202+0200,1748856613,202248
85.146.224.143,2413859413,172.20.88.54,911742124,10152,242,udp,1,161,54447,,,,,109,3063020103300e02024a6902022ee004010002010304293027040b800007db0320283e74c2060201220203626d6e0400040c0000000000000000000000000400302304000400a81d02010002010002010030123010060a2b060106030f01010400410205a0,0,0,2025-06-02T11:30:13.202+0200,1748856613,202451
31.149.70.203,3410400543,172.20.88.54,911742124,7831,244,udp,1,161,52277,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300f87a417724040201070204016bd86d0400040004003030040c800000090300f87a417724040400a81e020237f002010002010030123010060a2b060106030f01010400410213d5,0,0,2025-06-02T11:30:13.202+0200,1748856613,202659
84.27.60.146,2453412692,172.20.88.54,911742124,10394,50,udp,1,161,49534,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c8000124c05906ebbd8e8dc3302020493020239c7040004000400302f040c8000124c05906ebbd8e8dc330400a81d020237f00201000201003011300f060a2b060106030f01010400410101,0,0,2025-06-02T11:30:13.202+0200,1748856613,202872
77.93.69.121,2034589005,172.20.88.54,911742124,18861,52,udp,1,161,52304,,,,,122,3070020103300f02024a69020300ffe304010002010304233021041180001f88801961534d43d4e567000000000201010203579ae20400040004003035041180001f88801961534d43d4e567000000000400a81e020237f002010002010030123010060a2b060106030f0101040041020964,0,0,2025-06-02T11:30:13.203+0200,1748856613,203208
46.144.90.63,1062899758,172.20.88.54,911742124,514,245,udp,1,161,33919,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005cb12e829500020103020403fc25f30400040004003030040c8000000903005cb12e8295000400a81e020237f002010002010030123010060a2b060106030f010104004102146b,0,0,2025-06-02T11:30:13.203+0200,1748856613,203403
84.22.96.148,2489325140,172.20.88.54,911742124,50941,54,udp,1,161,57177,,,,,121,306f020103300f02024a69020300ffe304010002010304233021041180001f888034a860110e5adb640000000002010a02030f62750400040004003034041180001f888034a860110e5adb64000000000400a81d020237f00201000201003011300f060a2b060106030f01010400410143,0,0,2025-06-02T11:30:13.203+0200,1748856613,203963
84.24.153.52,882448468,172.20.88.54,911742124,941,51,udp,1,161,35110,,,,,112,3066020103300e02024a6902020578040100020103041f301d040c8000124c05689423e68aa43302020082020339324b0400040004003030040c8000124c05689423e68aa4330400a81e020237f002010002010030123010060a2b060106030f01010400410206d6,0,0,2025-06-02T11:30:13.204+0200,1748856613,204496
85.146.196.75,1271173717,172.20.88.54,911742124,24343,242,udp,1,161,55193,,,,,110,3064020103300e02024a6902022ee0040100020103042a3028040b800007db03e0cc7a53c616020120020401519b550400040c0000000000000000000000000400302304000400a81d02010002010002010030123010060a2b060106030f0101040041020d4b,0,0,2025-06-02T11:30:13.205+0200,1748856613,205673
46.144.103.64,1080528942,172.20.88.54,911742124,18377,244,udp,1,161,51478,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000f28bbc912802010202040208943a0400040004003030040c80000009030000f28bbc91280400a81e020237f002010002010030123010060a2b060106030f0101040041021dc4,0,0,2025-06-02T11:30:13.208+0200,1748856613,208769
37.153.218.194,3269105957,172.20.88.54,911742124,32387,240,udp,1,161,50242,,,,,114,3068020103300e02024a69020205dc040100020103041f301d040c800000090300ecce13ae2820020110020403e8521e0400040004003032040c800000090300ecce13ae28200400a820020237f002010002010030143012060a2b060106030f010104004104012ec83a,0,0,2025-06-02T11:30:13.210+0200,1748856613,210083
83.96.194.48,818045011,172.20.88.54,911742124,26224,246,udp,1,161,35736,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300000ab8ced60c0201030204135998580400040004003031040c800000090300000ab8ced60c0400a81f020237f002010002010030133011060a2b060106030f010104004103090f39,0,0,2025-06-02T11:30:15.253+0200,1748856615,253367
62.200.55.176,2956445758,172.20.88.54,911742124,19240,244,udp,1,161,45097,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300e4d3f102e280020103020402c276100400040004003030040c800000090300e4d3f102e2800400a81e020237f002010002010030123010060a2b060106030f0101040041023309,0,0,2025-06-02T11:30:16.278+0200,1748856616,278272
46.44.151.131,2207722542,172.20.88.54,911742124,26901,241,udp,1,161,40116,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300c4f7d520bad002010402040aa68c3f0400040004003031040c800000090300c4f7d520bad00400a81f020237f002010002010030133011060a2b060106030f010104004103025d8c,0,0,2025-06-02T11:30:16.278+0200,1748856616,278701
45.11.165.38,648350509,172.20.88.54,911742124,62101,243,udp,1,161,37838,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030080e01db4514b02010502040458494a0400040004003030040c80000009030080e01db4514b0400a81e020237f002010002010030123010060a2b060106030f0101040041024462,0,0,2025-06-02T11:30:16.278+0200,1748856616,278921
80.113.248.75,1274573136,172.20.88.54,911742124,55579,243,udp,1,161,57742,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005c64f184f80002010602040098a4d70400040004003030040c8000000903005c64f184f8000400a81e020237f002010002010030123010060a2b060106030f0101040041020312,0,0,2025-06-02T11:30:16.279+0200,1748856616,279189
62.200.30.119,1998506046,172.20.88.54,911742124,54778,242,udp,1,161,37080,,,,,111,3065020103300e02024a6902020800040100020103041e301c040c00000009030080a23514580002010a02031c4d150400040004003030040c00000009030080a2351458000400a81e020237f002010002010030123010060a2b060106030f0101040041027d80,0,0,2025-06-02T11:30:16.279+0200,1748856616,279736
82.101.244.100,1693738322,172.20.88.54,911742124,37328,51,udp,1,161,58824,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c0538b1db81cb6a3302015302032dffe00400040004003030040c8000124c0538b1db81cb6a330400a81e020237f002010002010030123010060a2b060106030f010104004102025f,0,0,2025-06-02T11:30:16.280+0200,1748856616,280138
81.173.69.109,1833282897,172.20.88.54,911742124,12807,246,udp,1,161,43985,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903003c13ccd0bd0002012302040124616e0400040004003030040c8000000903003c13ccd0bd000400a81e020237f002010002010030123010060a2b060106030f01010400410205b2,0,0,2025-06-02T11:30:16.280+0200,1748856616,280297
83.80.146.55,932335699,172.20.88.54,911742124,43248,50,udp,1,161,56025,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c8000124c05906ebbd730d43302014902030178d6040004000400302f040c8000124c05906ebbd730d4330400a81d020237f00201000201003011300f060a2b060106030f01010400410107,0,0,2025-06-02T11:30:16.280+0200,1748856616,280493
85.147.161.218,3668022101,172.20.88.54,911742124,13531,50,udp,1,161,38058,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c8000124c05acd1b8548aa73302016e0203079e61040004000400302f040c8000124c05acd1b8548aa7330400a81d020237f00201000201003011300f060a2b060106030f01010400410125,0,0,2025-06-02T11:30:16.280+0200,1748856616,280698
84.105.52.24,406088020,172.20.88.54,911742124,26666,50,udp,1,161,48298,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c05906ebbd9e6603302017a02031812c40400040004003030040c8000124c05906ebbd9e660330400a81e020237f002010002010030123010060a2b060106030f01010400410200b4,0,0,2025-06-02T11:30:16.280+0200,1748856616,280923
37.114.92.186,3126620709,172.20.88.54,911742124,27015,245,udp,1,161,59112,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c0000000903005c3e06c2abe60201090204017ed77b0400040004003031040c0000000903005c3e06c2abe60400a81f020237f002010002010030133011060a2b060106030f01010400410315d83d,0,0,2025-06-02T11:30:16.281+0200,1748856616,281132
85.146.92.255,4284256853,172.20.88.54,911742124,50188,244,udp,1,161,39577,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c502660000000010030000041020106020402f3eecc0400040004003031040c5026600000000100300000410400a81f020237f002010002010030133011060a2b060106030f01010400410300e6af,0,0,2025-06-02T11:30:16.281+0200,1748856616,281426
80.115.103.244,4100420432,172.20.88.54,911742124,28561,51,udp,1,161,36352,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05802994c52f493302010102033c6fe00400040004003030040c80000b2f05802994c52f49330400a81e020237f002010002010030123010060a2b060106030f0101040041020120,0,0,2025-06-02T11:30:19.349+0200,1748856619,349477
31.160.210.184,3100811295,172.20.88.54,911742124,16404,245,udp,1,161,47994,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007488bb0b520002010c020400d8028e0400040004003030040c8000000903007488bb0b52000400a81e020237f002010002010030123010060a2b060106030f0101040041020cd2,0,0,2025-06-02T11:30:19.350+0200,1748856619,350402
